"","Block","RandOrder","Word","TargetValence","PrimeValence","Answer","RandTransp","RT","Correct","Id","Congruence","OMSI","AGE","GENDER","MusExpertise"
"545","MAJ_MIN",25,"rabid","NegWord","NegChord",1,1,494,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"546","MAJ_MIN",20,"cuddle","PosWord","NegChord",2,6,546,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"547","MAJ_MIN",22,"kiss","PosWord","NegChord",2,4,652,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"548","MAJ_MIN",18,"lively","PosWord","NegChord",2,11,524,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"549","MAJ_MIN",6,"kiss","PosWord","PosChord",2,3,475,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"550","MAJ_MIN",30,"fatal","NegWord","NegChord",1,7,509,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"551","MAJ_MIN",9,"rabid","NegWord","PosChord",1,5,530,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"552","MAJ_MIN",11,"death","NegWord","PosChord",1,10,515,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"553","MAJ_MIN",15,"dismal","NegWord","PosChord",1,4,508,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"554","MAJ_MIN",4,"cuddle","PosWord","PosChord",2,2,557,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"555","MAJ_MIN",8,"relax","PosWord","PosChord",2,2,529,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"556","MAJ_MIN",7,"comfy","PosWord","PosChord",2,2,465,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"557","MAJ_MIN",29,"arrest","NegWord","NegChord",1,1,541,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"558","MAJ_MIN",10,"hijack","NegWord","PosChord",1,9,781,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"559","MAJ_MIN",2,"lively","PosWord","PosChord",2,10,605,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"560","MAJ_MIN",16,"morgue","NegWord","PosChord",1,10,503,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"561","MAJ_MIN",26,"hijack","NegWord","NegChord",1,6,650,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"562","MAJ_MIN",32,"morgue","NegWord","NegChord",1,2,495,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"563","MAJ_MIN",3,"gentle","PosWord","PosChord",2,11,611,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"564","MAJ_MIN",17,"sweet","PosWord","NegChord",2,8,617,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"565","MAJ_MIN",28,"vomit","NegWord","NegChord",1,6,486,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"566","MAJ_MIN",13,"arrest","NegWord","PosChord",1,11,571,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"567","MAJ_MIN",24,"relax","PosWord","NegChord",2,11,698,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"568","MAJ_MIN",5,"excite","PosWord","PosChord",2,10,457,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"569","MAJ_MIN",8,"relax","PosWord","PosChord",2,10,362,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"570","MAJ_MIN",10,"hijack","NegWord","PosChord",1,8,517,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"571","MAJ_MIN",29,"arrest","NegWord","NegChord",1,1,557,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"572","MAJ_MIN",22,"kiss","PosWord","NegChord",2,11,503,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"573","MAJ_MIN",12,"vomit","NegWord","PosChord",1,9,447,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"574","MAJ_MIN",9,"rabid","NegWord","PosChord",1,10,630,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"575","MAJ_MIN",24,"relax","PosWord","NegChord",2,1,414,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"576","MAJ_MIN",21,"excite","PosWord","NegChord",2,10,696,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"577","MAJ_MIN",11,"death","NegWord","PosChord",1,11,498,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"578","MAJ_MIN",14,"fatal","NegWord","PosChord",1,3,561,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"579","MAJ_MIN",16,"morgue","NegWord","PosChord",1,1,538,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"580","MAJ_MIN",28,"vomit","NegWord","NegChord",1,7,514,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"581","MAJ_MIN",1,"sweet","PosWord","PosChord",2,6,638,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"582","MAJ_MIN",7,"comfy","PosWord","PosChord",2,9,518,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"583","MAJ_MIN",6,"kiss","PosWord","PosChord",2,1,527,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"584","MAJ_MIN",31,"dismal","NegWord","NegChord",1,4,503,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"585","MAJ_MIN",32,"morgue","NegWord","NegChord",1,3,499,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"586","MAJ_MIN",26,"hijack","NegWord","NegChord",1,5,450,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"587","MAJ_MIN",5,"excite","PosWord","PosChord",2,3,476,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"588","MAJ_MIN",30,"fatal","NegWord","NegChord",1,10,424,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"589","MAJ_MIN",4,"cuddle","PosWord","PosChord",2,2,429,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"590","MAJ_MIN",27,"death","NegWord","NegChord",1,1,450,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"591","MAJ_MIN",23,"comfy","PosWord","NegChord",2,2,577,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"592","MAJ_MIN",19,"gentle","PosWord","NegChord",2,6,495,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"593","MAJ_MIN",25,"rabid","NegWord","NegChord",1,2,632,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"594","MAJ_MIN",2,"lively","PosWord","PosChord",2,1,525,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"595","MAJ_MIN",15,"dismal","NegWord","PosChord",1,10,554,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Incongruent",1,24,2,"Non-musician"
"596","MAJ_MIN",3,"gentle","PosWord","PosChord",2,10,584,1,"concept_priming1.2023-05-05-1528.data.2683009b-4f80-493d-ae3a-49e3cc74a81c.txt","Congruent",1,24,2,"Non-musician"
"597","MAJ_MIN",24,"relax","PosWord","NegChord",2,9,585,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"598","MAJ_MIN",19,"gentle","PosWord","NegChord",2,10,545,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"599","MAJ_MIN",3,"gentle","PosWord","PosChord",2,7,483,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"600","MAJ_MIN",8,"relax","PosWord","PosChord",2,6,606,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"601","MAJ_MIN",25,"rabid","NegWord","NegChord",1,9,549,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"602","MAJ_MIN",1,"sweet","PosWord","PosChord",2,6,460,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"603","MAJ_MIN",2,"lively","PosWord","PosChord",2,6,586,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"604","MAJ_MIN",29,"arrest","NegWord","NegChord",1,3,708,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"605","MAJ_MIN",7,"comfy","PosWord","PosChord",2,4,597,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"606","MAJ_MIN",27,"death","NegWord","NegChord",1,8,569,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"607","MAJ_MIN",26,"hijack","NegWord","NegChord",1,8,635,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"608","MAJ_MIN",21,"excite","PosWord","NegChord",2,7,606,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"609","MAJ_MIN",10,"hijack","NegWord","PosChord",1,2,576,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"610","MAJ_MIN",22,"kiss","PosWord","NegChord",2,4,528,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"611","MAJ_MIN",20,"cuddle","PosWord","NegChord",2,9,504,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"612","MAJ_MIN",31,"dismal","NegWord","NegChord",1,3,574,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"613","MAJ_MIN",6,"kiss","PosWord","PosChord",2,6,550,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"614","MAJ_MIN",9,"rabid","NegWord","PosChord",1,8,626,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"615","MAJ_MIN",17,"sweet","PosWord","NegChord",2,10,548,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"616","MAJ_MIN",15,"dismal","NegWord","PosChord",1,4,636,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"617","MAJ_MIN",18,"lively","PosWord","NegChord",2,10,457,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"618","MAJ_MIN",30,"fatal","NegWord","NegChord",1,5,558,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"619","MAJ_MIN",23,"comfy","PosWord","NegChord",2,2,543,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"620","MAJ_MIN",12,"vomit","NegWord","PosChord",1,10,570,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"621","MAJ_MIN",4,"cuddle","PosWord","PosChord",2,8,501,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"622","MAJ_MIN",11,"death","NegWord","PosChord",1,8,503,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"623","MAJ_MIN",13,"arrest","NegWord","PosChord",1,2,521,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"624","MAJ_MIN",5,"excite","PosWord","PosChord",2,8,609,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"625","MAJ_MIN",14,"fatal","NegWord","PosChord",1,4,436,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"626","MAJ_MIN",28,"vomit","NegWord","NegChord",1,6,505,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"627","MAJ_MIN",32,"morgue","NegWord","NegChord",1,4,682,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"628","MAJ_MIN",16,"morgue","NegWord","PosChord",1,10,781,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"629","MAJ_MIN",15,"dismal","NegWord","PosChord",1,7,583,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"630","MAJ_MIN",5,"excite","PosWord","PosChord",2,7,718,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"631","MAJ_MIN",12,"vomit","NegWord","PosChord",1,4,709,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"632","MAJ_MIN",18,"lively","PosWord","NegChord",2,9,653,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"633","MAJ_MIN",20,"cuddle","PosWord","NegChord",2,8,692,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"634","MAJ_MIN",7,"comfy","PosWord","PosChord",2,8,554,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"635","MAJ_MIN",31,"dismal","NegWord","NegChord",1,3,625,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"636","MAJ_MIN",14,"fatal","NegWord","PosChord",1,2,654,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"637","MAJ_MIN",19,"gentle","PosWord","NegChord",2,11,569,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"638","MAJ_MIN",27,"death","NegWord","NegChord",1,11,672,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"639","MAJ_MIN",26,"hijack","NegWord","NegChord",1,6,689,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"640","MAJ_MIN",2,"lively","PosWord","PosChord",2,10,718,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"641","MAJ_MIN",25,"rabid","NegWord","NegChord",1,8,604,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"642","MAJ_MIN",22,"kiss","PosWord","NegChord",2,3,674,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"643","MAJ_MIN",30,"fatal","NegWord","NegChord",1,1,740,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"644","MAJ_MIN",28,"vomit","NegWord","NegChord",1,7,577,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"645","MAJ_MIN",16,"morgue","NegWord","PosChord",1,3,708,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"646","MAJ_MIN",6,"kiss","PosWord","PosChord",2,11,757,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"647","MAJ_MIN",13,"arrest","NegWord","PosChord",1,4,675,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"648","MAJ_MIN",10,"hijack","NegWord","PosChord",1,2,525,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"649","MAJ_MIN",11,"death","NegWord","PosChord",1,11,756,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"650","MAJ_MIN",21,"excite","PosWord","NegChord",2,3,595,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"651","MAJ_MIN",29,"arrest","NegWord","NegChord",1,6,640,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"652","MAJ_MIN",17,"sweet","PosWord","NegChord",2,3,584,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"653","MAJ_MIN",9,"rabid","NegWord","PosChord",1,2,558,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"654","MAJ_MIN",24,"relax","PosWord","NegChord",2,3,610,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"655","MAJ_MIN",27,"death","NegWord","NegChord",1,11,626,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"656","MAJ_MIN",30,"fatal","NegWord","NegChord",1,10,577,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"657","MAJ_MIN",3,"gentle","PosWord","PosChord",2,4,597,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"658","MAJ_MIN",7,"comfy","PosWord","PosChord",2,2,708,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"659","MAJ_MIN",22,"kiss","PosWord","NegChord",2,11,573,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"660","MAJ_MIN",25,"rabid","NegWord","NegChord",1,4,547,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"661","MAJ_MIN",14,"fatal","NegWord","PosChord",1,2,510,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"662","MAJ_MIN",5,"excite","PosWord","PosChord",2,9,762,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"663","MAJ_MIN",20,"cuddle","PosWord","NegChord",2,11,668,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"664","MAJ_MIN",18,"lively","PosWord","NegChord",2,10,641,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"665","MAJ_MIN",16,"morgue","NegWord","PosChord",1,3,631,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"666","MAJ_MIN",23,"comfy","PosWord","NegChord",2,1,599,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
"667","MAJ_MIN",26,"hijack","NegWord","NegChord",1,5,541,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"668","MAJ_MIN",28,"vomit","NegWord","NegChord",1,7,616,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"669","MAJ_MIN",29,"arrest","NegWord","NegChord",1,7,480,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"670","MAJ_MIN",4,"cuddle","PosWord","PosChord",2,10,493,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"671","MAJ_MIN",31,"dismal","NegWord","NegChord",1,5,555,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"672","MAJ_MIN",6,"kiss","PosWord","PosChord",2,2,460,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"673","MAJ_MIN",2,"lively","PosWord","PosChord",2,4,520,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Congruent",3,28,2,"Non-musician"
"674","MAJ_MIN",21,"excite","PosWord","NegChord",2,4,474,1,"concept_priming1.2023-05-05-1530.data.96b882c1-8f89-475b-894f-b5a19dbcf1f9.txt","Incongruent",3,28,2,"Non-musician"
